pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
8357154,0,Daniel Connors,page,https://en.wikipedia.org/wiki/Daniel_Connors,Daniel Connors,Australian rules footballer,male,1988-09-22,NA,Victoria,http://www.wikidata.org/entity/Q5216846,not indigenous,keep,en.wikipedia.org,Daniel Connors,0,207,30,167,106,52,45,,87,2006-12-10,93249717,2023-05-09 00:58,5186442,1153900212,,0.205
27368993,0,Simon Eishold,page,https://en.wikipedia.org/wiki/Simon_Eishold,Simon Eishold,Australian rules footballer,male,1967-03-26,NA,NA,http://www.wikidata.org/entity/Q7518687,not indigenous,keep,en.wikipedia.org,Simon Eishold,0,56,30,30,18,0,18,,2244645,2010-05-16,362362440,2023-05-07 04:06,5347962,1153569860,,0.196
48995501,0,Gordon Geddes,page,https://en.wikipedia.org/wiki/Gordon_Geddes,Gordon Geddes,Australian rules footballer,male,1922-07-08,1982-07-05,Echuca,http://www.wikidata.org/entity/Q22004504,not indigenous,keep,en.wikipedia.org,Gordon Geddes,0,10,30,14,12,0,8,,14641,2016-01-04,698124561,2023-05-07 04:23,5346990,1153571975,,0.24
67028028,0,Sarah Jones (journalist),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Sarah Jones (journalist),0,19,30,2,1,0,0,,1218546,2023-05-20,1156002415,2023-05-20 19:15,4170273,1156002526,,0.186
49949747,0,Clayton Oliver,page,https://en.wikipedia.org/wiki/Clayton_Oliver,Clayton Oliver,Australian rules footballer,male,1997-07-22,NA,NA,http://www.wikidata.org/entity/Q23771834,not indigenous,keep,en.wikipedia.org,Clayton Oliver,0,3182,30,435,138,113,73,,99803,2016-03-26,711990841,2023-06-12 14:23,2200557,1159784438,,0.236
33286704,0,"Jack Quinn (footballer, born 1918)",page,"https://en.wikipedia.org/wiki/Jack_Quinn_(footballer,_born_1918)",Jack Quinn,Australian rules footballer (1918-2006),male,1918-06-11,2006-06-11,Echuca,http://www.wikidata.org/entity/Q6114703,not indigenous,keep,en.wikipedia.org,"Jack Quinn (footballer, born 1918)",0,8,30,23,17,0,15,,2244647,2011-10-03,453658622,2023-05-07 06:26,5339569,1153585582,,0.175
14595692,0,Chris Riley (priest),page,https://en.wikipedia.org/wiki/Chris_Riley_(priest),Chris Riley,Catholic priest,male,1954-01-01,NA,Echuca,http://www.wikidata.org/entity/Q5107872,not indigenous,keep,en.wikipedia.org,Chris Riley (priest),0,309,30,254,131,82,69,,3408,2007-12-07,176288084,2023-04-05 20:19,8054431,1148376106,,0.223
44347871,0,Trevor Rowlands (Australian footballer),page,https://en.wikipedia.org/wiki/Trevor_Rowlands_(Australian_footballer),Trevor Rowlands,Australian rules footballer,male,1904-05-07,1984-05-18,Echuca,http://www.wikidata.org/entity/Q18641589,not indigenous,keep,en.wikipedia.org,Trevor Rowlands (Australian footballer),0,7,30,45,15,0,11,,14641,2014-11-09,633086393,2023-05-07 06:39,5338840,1153586832,,0.18
39026114,0,Jack Viney,page,https://en.wikipedia.org/wiki/Jack_Viney,Jack Viney,Australian rules footballer,male,1994-04-13,NA,Melbourne,http://www.wikidata.org/entity/Q16236638,not indigenous,keep,en.wikipedia.org,Jack Viney,0,3582,30,441,70,30,132,,20880,2013-04-06,548917204,2023-06-30 12:41,651514,1162660650,,0.225
3412076,0,Andrew Walker (footballer),page,https://en.wikipedia.org/wiki/Andrew_Walker_(footballer),Andrew Walker,Australian rules footballer,male,1986-05-18,NA,Echuca,http://www.wikidata.org/entity/Q4758829,not indigenous,keep,en.wikipedia.org,Andrew Walker (footballer),0,618,30,272,145,128,53,,10126,2005-12-14,31261413,2023-05-07 07:20,5336376,1153592215,,0.231
37914962,0,Ollie Wines,page,https://en.wikipedia.org/wiki/Ollie_Wines,Ollie Wines,Australian rules footballer,male,1994-10-07,NA,Echuca,http://www.wikidata.org/entity/Q7088383,not indigenous,keep,en.wikipedia.org,Ollie Wines,0,2389,30,421,171,128,125,,1946,2012-12-13,527802333,2023-06-02 03:42,3103037,1158126301,,0.253
47363676,0,Orm Fowler,page,https://en.wikipedia.org/wiki/Orm_Fowler,Orm Fowler,Australian rules footballer,male,1891-12-04,1963-07-25,Euroa,http://www.wikidata.org/entity/Q20738369,not indigenous,keep,en.wikipedia.org,Orm Fowler,0,21,30,14,12,0,10,,14641,2015-07-28,673459669,2023-05-07 04:18,5347286,1153571306,,0.153
30758147,0,Hayden Lamaro,page,https://en.wikipedia.org/wiki/Hayden_Lamaro,Hayden Lamaro,Australian rules football player,male,1978-10-03,NA,NA,http://www.wikidata.org/entity/Q5686341,not indigenous,keep,en.wikipedia.org,Hayden Lamaro,0,37,30,30,20,0,16,,75656,2011-02-05,412162686,2023-07-04 21:04,275695,1163432201,,0.17
39155196,0,"Les Jones (footballer, born 1905)",page,"https://en.wikipedia.org/wiki/Les_Jones_(footballer,_born_1905)",Les Jones,"Australian rules footballer, born 1905",male,1905-03-25,1993-12-05,Foster,http://www.wikidata.org/entity/Q16078861,not indigenous,keep,en.wikipedia.org,"Les Jones (footballer, born 1905)",0,4,30,19,14,0,11,,2244651,2013-04-19,551090221,2023-05-07 05:05,5344440,1153577073,,0.179
13259468,0,Alison Lester,page,https://en.wikipedia.org/wiki/Alison_Lester,Alison Lester,author and illustrator,female,1952-11-17,NA,Victoria,http://www.wikidata.org/entity/Q4727121,not indigenous,keep,en.wikipedia.org,Alison Lester,0,491,30,146,71,24,27,,282,2007-09-14,157801635,2023-05-07 08:18,5332902,1153598618,,0.197
34489308,0,Henry Gordon Taylor,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Henry Gordon Taylor,0,3,30,16,13,1,5,,69262,2012-01-25,473110703,2021-08-13 22:44,59885719,1038660924,,0.256
48493481,0,Monte Vale,page,https://en.wikipedia.org/wiki/Monte_Vale,Monte Vale,Australian politician,male,1912-09-12,1977-09-10,Foster,http://www.wikidata.org/entity/Q21604046,not indigenous,keep,en.wikipedia.org,Monte Vale,0,7,30,10,9,0,6,,71010,2015-11-08,689578564,2021-07-12 19:39,62661605,1033291913,,0.178
21451022,0,William John Adie,page,https://en.wikipedia.org/wiki/William_John_Adie,William John Adie,British physician and neurologist,male,1886-10-31,1935-03-17,Geelong,http://www.wikidata.org/entity/Q510778,not indigenous,keep,en.wikipedia.org,William John Adie,0,58,30,39,34,3,19,,79226,2009-02-08,269358599,2023-01-22 21:50,14356165,1135139970,,0.187
3966404,0,Harry Brookes Allen,page,https://en.wikipedia.org/wiki/Harry_Brookes_Allen,Harry Brookes Allen,pathologist (1854-1926),male,1854-06-13,1926-03-28,Geelong,http://www.wikidata.org/entity/Q5667522,not indigenous,keep,en.wikipedia.org,Harry Brookes Allen,0,56,30,59,42,4,27,,960,2006-02-05,38291179,2021-04-20 15:21,69848323,1018911257,,0.184
57938157,0,Willem Baa Nip,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Willem Baa Nip,0,74,30,29,13,3,8,,341,2018-07-19,851000163,2022-04-15 17:53,38735188,1082887212,,0.186
4636589,0,James Battye,page,https://en.wikipedia.org/wiki/James_Battye,James Battye,librarian and historian of Western Australia,male,1871-01-01,1954-01-01,NA,http://www.wikidata.org/entity/Q6129482,not indigenous,keep,en.wikipedia.org,James Battye,0,44,30,77,46,4,38,,56057,2006-04-05,47083640,2022-12-20 06:46,17261618,1128457186,,0.182
34119370,0,Joan Campbell,page,https://en.wikipedia.org/wiki/Joan_Campbell,Joan Campbell,Australian pottery artist (1925-1997),female,1925-03-18,1997-03-05,Geelong,http://www.wikidata.org/entity/Q16013809,not indigenous,keep,en.wikipedia.org,Joan Campbell,0,48,30,45,29,3,19,,340940,2011-12-19,466656755,2022-10-25 18:13,22058778,1118202304,,0.178
39230434,0,Ian Cover,page,https://en.wikipedia.org/wiki/Ian_Cover,Ian Cover,Australian politician,male,1956-07-31,NA,Melbourne,http://www.wikidata.org/entity/Q16187024,not indigenous,keep,en.wikipedia.org,Ian Cover,0,89,30,25,21,1,9,,42648,2013-04-27,552363523,2023-01-24 23:49,14176248,1135487759,,0.175
36127729,0,Harold Curlewis,page,https://en.wikipedia.org/wiki/Harold_Curlewis,Harold Curlewis,Australian astronomer,male,1877-01-01,1968-06-08,Geelong,http://www.wikidata.org/entity/Q5660406,not indigenous,keep,en.wikipedia.org,Harold Curlewis,0,18,30,25,17,1,10,,7412,2012-06-13,497402293,2023-01-25 19:04,14106908,1135608204,,0.162
19880406,0,Mairead Curran,page,https://en.wikipedia.org/wiki/Mairead_Curran,Mairead Curran,Australian actress,female,1968-08-16,NA,Geelong,http://www.wikidata.org/entity/Q6736913,not indigenous,keep,en.wikipedia.org,Mairead Curran,0,23,30,65,34,1,20,,34,2008-10-21,246826012,2022-08-20 13:45,27777299,1105487176,,0.196
36794691,0,Matthew Henry Davies,page,https://en.wikipedia.org/wiki/Matthew_Henry_Davies,Matthew Henry Davies,Australian politician,male,1850-02-01,1912-11-26,Geelong,http://www.wikidata.org/entity/Q6790664,not indigenous,keep,en.wikipedia.org,Matthew Henry Davies,0,45,30,25,16,2,7,,11253,2012-08-22,508557337,2023-05-07 02:42,5353066,1153558088,,0.151
276392,0,Portia de Rossi,page,https://en.wikipedia.org/wiki/Portia_de_Rossi,Portia de Rossi,Australian-American actress,female,1973-01-31,NA,Horsham,http://www.wikidata.org/entity/Q215366,not indigenous,keep,en.wikipedia.org,Portia de Rossi,283,74286,30,2685,1629,1231,638,,918,2003-07-24,1589375,2023-07-07 14:19,40844,1164000553,,0.769
10150867,0,Ray Dunn,page,https://en.wikipedia.org/wiki/Ray_Dunn,Ray Dunn,Australian sports administrator,male,1910-06-21,1971-08-26,NA,http://www.wikidata.org/entity/Q7297423,not indigenous,keep,en.wikipedia.org,Ray Dunn,0,32,30,53,34,17,19,,1510,2007-03-19,116393340,2022-11-06 04:56,21069822,1120278744,,0.269
26963953,0,Percy Edgar Everett,page,https://en.wikipedia.org/wiki/Percy_Edgar_Everett,Percy Edgar Everett,Australian architect (1888-1967),male,1888-06-26,1967-05-06,NA,http://www.wikidata.org/entity/Q7167321,not indigenous,keep,en.wikipedia.org,Percy Edgar Everett,0,57,30,103,41,3,31,,28,2010-04-15,356145257,2023-05-07 10:42,5324262,1153617739,,0.196
44960849,0,Grant Featherston,page,https://en.wikipedia.org/wiki/Grant_Featherston,Grant Featherston,Australian furniture designer (1922-1995),male,1922-10-17,1995-10-09,Geelong,http://www.wikidata.org/entity/Q18808791,not indigenous,keep,en.wikipedia.org,Grant Featherston,0,490,30,67,26,4,18,,34,2015-01-06,641255064,2023-04-02 18:02,8321837,1147867406,,0.178
3405618,0,Gideon Haigh,page,https://en.wikipedia.org/wiki/Gideon_Haigh,Gideon Haigh,Australian sports journalist,male,1965-12-29,NA,London,http://www.wikidata.org/entity/Q5559593,not indigenous,keep,en.wikipedia.org,Gideon Haigh,0,5897,30,215,128,53,51,,10126,2005-12-13,31175594,2023-07-01 11:10,570559,1162836357,,0.212
71514332,0,Cam Henderson (singer),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Cam Henderson (singer),0,54,30,6,5,0,2,,77454,2022-08-13,1104191333,2023-05-06 22:47,5367166,1153522364,,0.173
40421718,0,Taylor Henderson,page,https://en.wikipedia.org/wiki/Taylor_Henderson,Taylor Henderson,singer-songwriter,male,1993-03-23,NA,NA,http://www.wikidata.org/entity/Q15427751,not indigenous,keep,en.wikipedia.org,Taylor Henderson,0,611,30,378,143,108,61,,37547,2013-09-01,571139905,2023-05-06 22:47,5367165,1153522369,,0.233
21285175,0,Allan Holmes (lawyer),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Allan Holmes (lawyer),0,17,30,41,25,1,13,,116245,2009-01-27,266817499,2023-03-20 07:12,9484067,1145650875,,0.181
70408583,0,Katherine McLean Holmes,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Katherine McLean Holmes,0,18,30,20,10,0,4,,36017,2022-03-27,1079630446,2023-04-27 12:49,6180651,1151983026,,0.162
31484633,0,Raymond Jones (architect),page,https://en.wikipedia.org/wiki/Raymond_Jones_(architect),Raymond Jones,Australian architect,male,1925-07-18,2022-09-22,Geelong,http://www.wikidata.org/entity/Q7298909,not indigenous,keep,en.wikipedia.org,Raymond Jones (architect),0,48,30,58,31,1,32,,71,2011-04-13,423810875,2023-05-07 05:06,5344439,1153577116,,0.204
8492660,0,Rodney Marks,page,https://en.wikipedia.org/wiki/Rodney_Marks,Rodney Marks,Australian astrophysicist who died of poisoning in Antarctica,male,1968-03-13,2000-05-12,Geelong,http://www.wikidata.org/entity/Q7356995,not indigenous,keep,en.wikipedia.org,Rodney Marks,38,3650,30,270,117,32,75,,3511,2006-12-18,95027618,2023-06-30 09:58,661321,1162640152,,0.185
13062226,0,Kenneth McIntyre,page,https://en.wikipedia.org/wiki/Kenneth_McIntyre,Kenneth McIntyre,Australian mathematician and historian,male,1910-01-01,2004-01-01,Geelong,http://www.wikidata.org/entity/Q3195196,not indigenous,keep,en.wikipedia.org,Kenneth McIntyre,0,127,30,95,57,12,38,,12110,2007-09-02,155205239,2023-03-22 02:57,9326580,1145984816,,0.206
25715088,0,Harrison Owen,page,https://en.wikipedia.org/wiki/Harrison_Owen,Harrison Owen,Australian writer (1890-1966),male,1890-06-24,1966-05-30,Geelong,http://www.wikidata.org/entity/Q5665780,not indigenous,keep,en.wikipedia.org,Harrison Owen,0,54,30,58,31,0,26,,2340,2010-01-07,336405672,2023-06-05 16:47,2796739,1158688756,,0.165
43357288,0,Christene Palmer,page,https://en.wikipedia.org/wiki/Christene_Palmer,Christene Palmer,singer and actress,female,1930-01-01,NA,NA,http://www.wikidata.org/entity/Q17411331,not indigenous,keep,en.wikipedia.org,Christene Palmer,0,83,30,59,18,2,8,,107910,2014-07-21,617849684,2022-08-10 01:22,28685841,1103536435,,0.172
15979400,0,Bervin Ellis Purnell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Bervin Ellis Purnell,0,7,30,58,36,0,18,,197,2008-02-27,194363023,2022-12-06 09:09,18462673,1125871553,,0.185
57227046,0,John Charles Robertson (army officer),page,https://en.wikipedia.org/wiki/John_Charles_Robertson_(army_officer),John Charles Robertson,Australian Army officer,male,1894-01-01,1942-01-18,Geelong,http://www.wikidata.org/entity/Q66813266,not indigenous,keep,en.wikipedia.org,John Charles Robertson (army officer),0,51,30,75,16,0,43,,47,2018-04-25,838130166,2022-05-06 08:03,36956219,1086455545,,0.185
71848394,0,Alfred Ronalds,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Alfred Ronalds,0,57,30,23,8,0,10,,748,2022-09-26,1112451113,2023-06-29 01:54,776723,1162420526,,0.17
2655672,0,George Searcy,page,https://en.wikipedia.org/wiki/George_Searcy,George Searcy,Australian cricket umpire (1855-1927),male,1855-01-15,1927-01-06,Geelong,http://www.wikidata.org/entity/Q5544387,not indigenous,keep,en.wikipedia.org,George Searcy,0,11,30,43,30,3,17,,665,2005-09-10,22994771,2023-04-10 01:34,7689932,1149074258,,0.17
55164259,0,Kate Sperrey,page,https://en.wikipedia.org/wiki/Kate_Sperrey,Kate Sperrey,New Zealand artist (1862-1893),female,1862-01-01,1893-04-23,Geelong,http://www.wikidata.org/entity/Q27924104,not indigenous,keep,en.wikipedia.org,Kate Sperrey,0,34,30,58,23,0,10,,66535,2017-09-06,799307503,2023-06-21 12:32,1429670,1161234031,,0.177
36392225,0,Frances Ward (priest),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Frances Ward (priest),0,53,30,64,24,5,15,,87064,2012-07-11,501686330,2023-05-09 18:10,5124576,1154013693,,0.167
2925131,0,Wathaurong,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Wathaurong,0,1614,30,258,114,45,78,,2089,2005-10-17,25715555,2023-05-07 08:27,5332359,1153599827,,0.202
40567065,0,Andrew Wilson (businessman),page,https://en.wikipedia.org/wiki/Andrew_Wilson_(businessman),Andrew Wilson,Australian businessman  (21. century),male,1974-09-07,NA,Gold Coast,http://www.wikidata.org/entity/Q15064277,not indigenous,keep,en.wikipedia.org,Andrew Wilson (businessman),0,4005,30,372,197,142,137,,2702,2013-09-18,573513803,2023-06-25 15:36,1073039,1161877689,,0.265
3558626,0,Harold Wood (minister),page,https://en.wikipedia.org/wiki/Harold_Wood_(minister),Harold Wood,Australian Methodist minister,male,1896-05-04,1989-01-01,NA,http://www.wikidata.org/entity/Q5662823,not indigenous,keep,en.wikipedia.org,Harold Wood (minister),0,30,30,147,63,61,30,,96,2005-12-29,33126464,2022-11-27 01:04,19269360,1124037228,,0.204
69881453,0,H. J. Woodhouse,page,https://en.wikipedia.org/wiki/H._J._Woodhouse,H. J. Woodhouse,Australian painter,male,1858-01-01,1937-01-01,NA,http://www.wikidata.org/entity/Q110704990,not indigenous,keep,en.wikipedia.org,H. J. Woodhouse,0,20,30,37,7,0,6,,116037,2022-01-25,1067916670,2023-05-19 22:40,4244370,1155827747,,0.174
42691731,0,Alby Barlow,page,https://en.wikipedia.org/wiki/Alby_Barlow,Alby Barlow,Australian cyclist,male,2000-01-01,NA,Gisborne,http://www.wikidata.org/entity/Q2640211,not indigenous,keep,en.wikipedia.org,Alby Barlow,0,10,30,22,8,0,5,,1509055,2014-05-07,607516088,2023-05-07 07:47,5334802,1153595156,,0.165
41186557,0,Ted Heffernan,page,https://en.wikipedia.org/wiki/Ted_Heffernan,Ted Heffernan,Australian rules footballer,male,1869-05-16,1904-05-16,Gisborne,http://www.wikidata.org/entity/Q16066718,not indigenous,keep,en.wikipedia.org,Ted Heffernan,0,5,30,22,13,1,7,,14641,2013-11-25,583216965,2023-05-07 04:45,5345722,1153574666,,0.183
2533969,0,Peter McIntyre (cricketer),page,https://en.wikipedia.org/wiki/Peter_McIntyre_(cricketer),Peter McIntyre,Australian cricketer,male,1966-04-27,NA,Gisborne,http://www.wikidata.org/entity/Q7175792,not indigenous,keep,en.wikipedia.org,Peter McIntyre (cricketer),0,158,30,57,47,8,22,,56057,2005-08-25,21785508,2023-05-07 07:44,5334988,1153594739,,0.181
9338288,0,Damien Ryan,page,https://en.wikipedia.org/wiki/Damien_Ryan,Damien Ryan,Australian professional basketball player,male,1979-09-20,NA,Gisborne,http://www.wikidata.org/entity/Q3701282,not indigenous,keep,en.wikipedia.org,Damien Ryan,0,85,30,60,40,9,20,,767,2007-02-06,105958045,2023-05-07 07:56,5334241,1153596114,,0.175
20842723,0,Claude Thomas (footballer),page,https://en.wikipedia.org/wiki/Claude_Thomas_(footballer),Claude Thomas,Australian rules footballer,male,1891-04-15,1918-07-05,Gisborne,http://www.wikidata.org/entity/Q5129045,not indigenous,keep,en.wikipedia.org,Claude Thomas (footballer),0,12,30,102,28,0,23,,14641,2008-12-26,260123311,2023-05-07 07:09,5337040,1153591164,,0.203
41236401,0,Ross Ainsworth,page,https://en.wikipedia.org/wiki/Ross_Ainsworth,Ross Ainsworth,Australian politician,male,1947-09-25,NA,Hamilton,http://www.wikidata.org/entity/Q16117023,not indigenous,keep,en.wikipedia.org,Ross Ainsworth,0,16,30,13,11,0,6,,42648,2013-12-01,583986462,2022-01-19 21:58,46150935,1066737925,,0.192
46218612,0,Jack Condon (footballer),page,https://en.wikipedia.org/wiki/Jack_Condon_(footballer),Jack Condon,Australian rules footballer (1922-2015),male,1922-05-09,2015-10-09,Hamilton,http://www.wikidata.org/entity/Q19872450,not indigenous,keep,en.wikipedia.org,Jack Condon (footballer),0,14,30,30,19,0,14,,2244673,2015-03-24,653383122,2023-05-07 03:40,5349617,1153566562,,0.179
50771998,0,Jim Edwards (Queensland politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Jim Edwards (Queensland politician),0,9,30,9,9,0,6,,18771,2016-06-10,724597428,2021-08-13 23:14,59883961,1038663805,,0.177
35940763,0,Roger Hallam (Australian politician),page,https://en.wikipedia.org/wiki/Roger_Hallam_(Australian_politician),Roger Hallam,Australian politician,male,1943-08-13,NA,NA,http://www.wikidata.org/entity/Q7358286,not indigenous,keep,en.wikipedia.org,Roger Hallam (Australian politician),0,18,30,26,22,4,12,,71010,2012-05-26,494420852,2022-08-21 02:40,27730803,1105627631,,0.197
6850470,0,Shane Maloney,page,https://en.wikipedia.org/wiki/Shane_Maloney,Shane Maloney,writer,male,1953-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q326207,not indigenous,keep,en.wikipedia.org,Shane Maloney,0,258,30,100,64,32,22,,16,2006-09-05,73902967,2023-07-05 03:12,253717,1163475826,,0.191
44213168,0,Laurie McArthur,page,https://en.wikipedia.org/wiki/Laurie_McArthur,Laurie McArthur,Australian politician,male,1930-08-20,1996-03-03,NA,http://www.wikidata.org/entity/Q18345459,not indigenous,keep,en.wikipedia.org,Laurie McArthur,0,3,30,9,8,0,7,,71010,2014-10-26,631132020,2021-05-12 11:26,67961629,1022770135,,0.157
47140817,0,Don McKellar (politician),page,https://en.wikipedia.org/wiki/Don_McKellar_(politician),Don McKellar,Australian politician,male,1924-06-29,1986-01-05,NA,http://www.wikidata.org/entity/Q20737716,not indigenous,keep,en.wikipedia.org,Don McKellar (politician),0,11,30,9,8,0,3,,71010,2015-07-03,669722973,2021-01-26 15:13,77106424,1002899563,,0.17
22207081,0,Leo S. Morgan,page,https://en.wikipedia.org/wiki/Leo_S._Morgan,Leo Morgan,"Australian rules footballer, born 1879",male,1879-09-19,1947-07-05,Hamilton,http://www.wikidata.org/entity/Q6524198,not indigenous,keep,en.wikipedia.org,Leo S. Morgan,0,20,30,32,19,0,18,,144,2009-03-30,280637628,2023-05-07 05:55,5341540,1153582336,,0.163
61860059,0,Tony Noske,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Tony Noske,0,30,30,6,5,0,2,,95,2019-09-23,917264287,2023-05-26 12:56,3674636,1157120338,,0.176
22302828,0,Liam Picken,page,https://en.wikipedia.org/wiki/Liam_Picken,Liam Picken,Australian rules footballer,male,1986-08-01,NA,NA,http://www.wikidata.org/entity/Q16231493,not indigenous,keep,en.wikipedia.org,Liam Picken,0,940,30,175,96,60,35,,2326,2009-04-06,282095696,2023-05-07 06:20,5339994,1153584952,,0.208
48493321,0,Llew Reese,page,https://en.wikipedia.org/wiki/Llew_Reese,Llew Reese,Australian politician,male,1919-04-05,1982-09-22,NA,http://www.wikidata.org/entity/Q21605168,not indigenous,keep,en.wikipedia.org,Llew Reese,0,5,30,11,11,0,6,,71010,2015-11-08,689575671,2022-08-29 00:05,27048887,1107244578,,0.176
7596985,0,Xavier Samuel,page,https://en.wikipedia.org/wiki/Xavier_Samuel,Xavier Samuel,Australian actor,male,1983-12-10,NA,Hamilton,http://www.wikidata.org/entity/Q350732,not indigenous,keep,en.wikipedia.org,Xavier Samuel,65,15222,30,832,437,357,217,,2,2006-10-24,83393572,2023-06-24 23:25,1131309,1161766031,,0.334
38975961,0,Jan Smithwick,page,https://en.wikipedia.org/wiki/Jan_Smithwick,Jan Smithwick,Australian professional basketball player,female,1952-08-06,NA,Hamilton,http://www.wikidata.org/entity/Q14319977,not indigenous,keep,en.wikipedia.org,Jan Smithwick,0,82,30,18,11,0,5,,17597,2013-03-31,548059725,2023-06-28 23:32,785319,1162407048,,0.165
44576840,0,Stuart Stewart,page,https://en.wikipedia.org/wiki/Stuart_Stewart,Stuart Stewart,Australian rules footballer (1907-1979),male,1907-04-26,1979-04-26,Hamilton,http://www.wikidata.org/entity/Q18641630,not indigenous,keep,en.wikipedia.org,Stuart Stewart,0,13,30,18,14,0,13,,7839,2014-12-02,636359416,2023-05-07 07:02,5337491,1153589434,,0.19
38317180,0,Wendy Law Suart,page,https://en.wikipedia.org/wiki/Wendy_Law_Suart,Wendy Law Suart,Australian cyclist,female,1926-08-26,2012-07-16,NA,http://www.wikidata.org/entity/Q4169679,not indigenous,keep,en.wikipedia.org,Wendy Law Suart,0,62,30,37,23,3,9,,4025,2013-01-24,534658614,2021-10-09 07:29,55015890,1048999243,,0.161
36348199,0,Melissa Tapper,page,https://en.wikipedia.org/wiki/Melissa_Tapper,Melissa Tapper,Australian female table tennis player Paralympian,female,1990-03-01,NA,Hamilton,http://www.wikidata.org/entity/Q6812892,not indigenous,keep,en.wikipedia.org,Melissa Tapper,0,222,30,185,69,26,35,,57163,2012-07-06,501012481,2023-05-25 15:19,3752508,1156977055,,0.204
47140985,0,Bill Templeton,page,https://en.wikipedia.org/wiki/Bill_Templeton,Bill Templeton,Australian politician (1927-2005),male,1927-12-23,2005-05-20,NA,http://www.wikidata.org/entity/Q20715920,not indigenous,keep,en.wikipedia.org,Bill Templeton,0,11,30,14,11,0,3,,71010,2015-07-03,669725195,2023-05-07 02:41,5353180,1153557922,,0.164
8606467,0,Rob Templeton,page,https://en.wikipedia.org/wiki/Rob_Templeton,Robert Templeton,Australian cricketer,male,1957-03-15,NA,NA,http://www.wikidata.org/entity/Q7350322,not indigenous,keep,en.wikipedia.org,Rob Templeton,0,45,30,31,20,1,17,,53,2006-12-25,96450417,2023-05-07 07:45,5334935,1153594887,,0.172
16788065,0,Phil Walsh (Australian footballer),page,https://en.wikipedia.org/wiki/Phil_Walsh_(Australian_footballer),Phillip Walsh,Australian rules footballer,male,1960-03-15,2015-07-03,Hamilton,http://www.wikidata.org/entity/Q7185835,not indigenous,keep,en.wikipedia.org,Phil Walsh (Australian footballer),0,4756,30,312,144,98,56,,2244682,2008-04-06,203654061,2023-05-07 07:22,5336325,1153592429,,0.208
48255509,0,Max Carmichael,page,https://en.wikipedia.org/wiki/Max_Carmichael,Max Carmichael,Australian rules footballer (1920-1987),male,1920-04-20,1987-12-11,Hastings,http://www.wikidata.org/entity/Q21176152,not indigenous,keep,en.wikipedia.org,Max Carmichael,0,7,30,24,15,9,7,,14641,2015-10-17,686178061,2023-05-07 03:29,5350266,1153565227,,0.163
50380237,0,Lac Edwards,page,https://en.wikipedia.org/wiki/Lac_Edwards,Lac Edwards,Australian-born American football Player,male,1992-04-27,NA,Hastings,http://www.wikidata.org/entity/Q25184117,not indigenous,keep,en.wikipedia.org,Lac Edwards,0,244,30,150,62,27,26,,7815,2016-05-01,718041594,2023-05-07 07:51,5334551,1153595601,,0.205
44170817,0,Matt Incigneri,page,https://en.wikipedia.org/wiki/Matt_Incigneri,Matt Incigneri,Australian rules footballer (1891-1960),male,1891-02-01,1960-10-24,Hastings,http://www.wikidata.org/entity/Q18358000,not indigenous,keep,en.wikipedia.org,Matt Incigneri,0,9,30,20,16,1,12,,14641,2014-10-21,630486740,2023-05-07 04:58,5344945,1153576190,,0.164
47582605,0,Neil Stacey,page,https://en.wikipedia.org/wiki/Neil_Stacey,Neil Stacey,Australian politician,male,1934-06-05,NA,NA,http://www.wikidata.org/entity/Q21064422,not indigenous,keep,en.wikipedia.org,Neil Stacey,0,6,30,11,8,0,3,,71010,2015-08-21,677093964,2023-02-21 05:20,11823609,1140671987,,0.212
50931753,0,Chloe Bibby,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Chloe Bibby,0,957,30,43,20,3,12,,4552,2016-06-26,727138585,2023-07-02 20:15,451541,1163072438,,0.184
